,country,score,year,gdp_cap,social,health,freedom,trust,generosity,region
175,China,5.3389999999999995,2021,0.6061452513966481,0.6692307692307692,0.7415276558384549,0.8877551020408164,0.7852975495915985,0.17108433734939762,East Asia
176,China,5.123899937,2020,0.6445947976230721,0.6523527119302365,0.7390576792134227,0.8677785458998809,0.7800752815314036,0.1386787293794608,East Asia
177,China,5.191,2019,0.6289187460012796,0.5796124684077506,0.782646801051709,0.8256735340729002,0.2207505518763797,0.10247349823321554,East Asia
178,China,5.246,2018,0.45198019801980205,0.6053459119496856,0.7926587301587302,0.8183118741058655,0.22538293216630198,0.04849498327759197,East Asia
179,China,5.2729997634887695,2017,0.5996065034780502,0.6184441780665086,0.780854596207783,0.7046230048795864,0.0490930269704248,0.0343726223400079,East Asia
180,China,5.245,2016,0.5889296039184636,0.670866926964488,0.7766234863121443,0.7021652986130766,0.05433384137289443,0.06049700503836722,East Asia
181,China,5.14,2015,0.5649065936549551,0.6391608834806859,0.7964691538649109,0.7719080823615485,0.050388650323422296,0.10284213700557875,East Asia
182,Colombia,6.0120000000000005,2021,0.583000798084597,0.7384615384615384,0.6856189640035117,0.7738095238095241,0.8856476079346556,0.18433734939759036,Latin America and Caribbean
183,Colombia,6.163400172999999,2020,0.6066364296985798,0.8216806078527915,0.6838648168754777,0.7600066078735875,0.9140067213872951,0.16211277753796208,Latin America and Caribbean
184,Colombia,6.125,2019,0.600767754318618,0.8197135636057287,0.7370727432077125,0.7448494453248811,0.0750551876379691,0.17491166077738515,Latin America and Caribbean
185,Colombia,6.26,2018,0.4376237623762376,0.8388364779874213,0.6299603174603174,0.7238912732474965,0.08533916849015316,0.16555183946488294,Latin America and Caribbean
186,Colombia,6.35699987411499,2017,0.5932177673302114,0.8232013427551572,0.6266800311038919,0.7121080593027738,0.10051251207991178,0.1778056192324522,Latin America and Caribbean
187,Colombia,6.481,2016,0.5904763658460236,0.8634535097949733,0.6298525111118148,0.714955420322672,0.10686645157459272,0.19062839296824483,Latin America and Caribbean
188,Colombia,6.477,2015,0.5833037368995422,0.871621193396077,0.6737576200926603,0.7983217117345796,0.09276874852783969,0.23120319646177814,Latin America and Caribbean
189,Comoros,4.289,2021,0.27853152434158024,0.31346153846153857,0.3115364354697101,0.2823129251700679,0.8156359393232203,0.4457831325301205,Sub-Saharan Africa
190,Comoros,4.288599968,2020,0.27046738922879654,0.3102604529212051,0.3244818079347189,0.2611221360378393,0.8123487998223998,0.4537241999421079,Sub-Saharan Africa
191,Comoros,3.9730000000000003,2019,0.14587332053742802,0.2695871946082561,0.44259421560035056,0.22503961965134706,0.17218543046357618,0.48586572438162545,Sub-Saharan Africa
192,Comoros,3.9560000000000004,2016,0.1269204092781164,0.5098034244375709,0.3165257234556952,0.19622134163600338,0.36493735278399075,0.22288370277293187,Sub-Saharan Africa
193,Comoros,3.9560000000000004,2015,0.14449086600241506,0.5171435814557785,0.35420629114850033,0.3421826706284622,0.36056603431718937,0.21914107654420262,Sub-Saharan Africa
194,Congo (Brazzaville),5.3420000000000005,2021,0.2956903431763769,0.33269230769230773,0.3421597892888497,0.5323129251700679,0.7736289381563592,0.2650602409638554,Sub-Saharan Africa
195,Congo (Brazzaville),5.1943998339999995,2020,0.4123293865775717,0.3390464057029995,0.3444627403528622,0.5575233543328081,0.7774208634112637,0.20570933989402487,Sub-Saharan Africa
196,Congo (Brazzaville),4.812,2019,0.40115163147792704,0.3049705139005897,0.44522348816827345,0.5895404120443741,0.20529801324503316,0.18551236749116606,Sub-Saharan Africa
197,Congo (Brazzaville),4.559,2018,0.30000000000000004,0.3451257861635219,0.34027777777777773,0.6995708154506438,0.1684901531728665,0.15217391304347824,Sub-Saharan Africa
198,Congo (Brazzaville),4.29099988937378,2017,0.4346679652895223,0.3394966711144187,0.30538152331608603,0.6444810843275808,0.17147705933611562,0.14420201587873283,Sub-Saharan Africa
199,Congo (Brazzaville),4.236000000000001,2016,0.43136243946452574,0.40396024542366005,0.29784942830899813,0.5947141239739597,0.1930484353041309,0.14733259323419257,Sub-Saharan Africa
200,Congo (Brazzaville),3.989,2015,0.4283583342481322,0.41429001489368456,0.30286271641063156,0.6191450285936123,0.21173742095631531,0.155651605769714,Sub-Saharan Africa
201,Costa Rica,7.069,2021,0.6474461292897049,0.8230769230769229,0.8049868305531167,0.9387755102040817,0.8483080513418902,0.19518072289156627,Latin America and Caribbean
202,Costa Rica,7.121399879,2020,0.6384609765442018,0.8554864417929927,0.8088698829832244,0.930398626592125,0.8192630883247666,0.23036705916728983,Latin America and Caribbean
203,Costa Rica,7.167000000000001,2019,0.6321177223288548,0.8458298230834034,0.8439964943032428,0.884310618066561,0.20529801324503316,0.2544169611307421,Latin America and Caribbean
204,Costa Rica,7.072,2018,0.4623762376237624,0.8545597484276728,0.8105158730158731,0.8683834048640916,0.22100656455142229,0.23913043478260873,Latin America and Caribbean
205,Costa Rica,7.0789999961853,2017,0.6169004066363368,0.8352661746909151,0.7999108465565781,0.8755858419203093,0.21560394359695403,0.25607873735968534,Latin America and Caribbean
206,Costa Rica,7.087000000000001,2016,0.6140890370179412,0.863309838919595,0.8039147372755202,0.9005271723747523,0.2087646721165456,0.27513388881433676,Latin America and Caribbean
207,Costa Rica,7.226,2015,0.6073059065871975,0.8697990937034573,0.8390831504511095,0.946291789228495,0.19175227845119674,0.3203623661858572,Latin America and Caribbean
208,Croatia,5.882000000000001,2021,0.7146847565841978,0.8865384615384616,0.7838805970149252,0.6326530612244897,1.0,0.20481927710843373,Central and Eastern Europe
209,Croatia,5.504700184,2020,0.7217033292207546,0.8022802967850299,0.7711994097357202,0.5502281817437494,0.9768831980076633,0.20006357430370095,Central and Eastern Europe
210,Croatia,5.432,2019,0.709532949456174,0.6983993260320134,0.8010517090271692,0.46909667194928695,0.04856512141280354,0.21024734982332155,Central and Eastern Europe
211,Croatia,5.321000000000001,2018,0.5143564356435644,0.6202830188679245,0.7311507936507936,0.5078683834048641,0.08533916849015316,0.20066889632107024,Central and Eastern Europe
212,Croatia,5.2930002212524405,2017,0.6852810118632668,0.4548268038164951,0.7385930893589062,0.3589903549370116,0.09283305478503136,0.2959197309809959,Central and Eastern Europe
213,Croatia,5.4879999999999995,2016,0.6863326397456436,0.5139107212277944,0.7445602255091375,0.346500849136711,0.07921458403436193,0.22488441034024229,Central and Eastern Europe
214,Croatia,5.7589999999999995,2015,0.6891599563479508,0.5199242640301677,0.7686417946842233,0.3864691741448046,0.044028917758330156,0.06840227169925114,Central and Eastern Europe
215,Cyprus,6.223,2021,0.7863128491620108,0.6519230769230769,0.8927129060579453,0.6479591836734694,0.8891481913652275,0.3289156626506024,Western Europe
216,Cyprus,6.15899992,2020,0.7892355663510384,0.6666524518663878,0.8922828852845544,0.6626359714270288,0.9039557932306952,0.4000119788102848,Western Europe
217,Cyprus,6.046,2019,0.7786308381317977,0.6621735467565288,0.9132340052585451,0.6434231378763867,0.09050772626931566,0.33568904593639576,Western Europe
218,Cyprus,5.7620000000000005,2018,0.5707920792079207,0.6438679245283017,0.9017857142857143,0.5693848354792561,0.07658643326039387,0.3377926421404682,Western Europe
219,Cyprus,5.62099981307983,2017,0.7661027678809283,0.5934383645868074,0.889648727774336,0.517204401756758,0.08881603481838792,0.3236634537096935,Western Europe
220,Cyprus,5.546,2016,0.7674026061710891,0.5974764633301218,0.8961243256368838,0.4455667987545995,0.1034817204726747,0.3404374717888033,Western Europe
221,Cyprus,5.689,2015,0.7702584898715622,0.5967218049878,0.9008144355035357,0.6072895047257849,0.1113587360258013,0.3849575312861236,Western Europe
222,Czech Republic,6.965,2021,0.7823224261771744,0.9307692307692309,0.784161545215101,0.8095238095238096,0.9171528588098015,0.09638554216867468,Central and Eastern Europe
223,Czech Republic,6.9109001160000005,2020,0.7889251149389109,0.8809504257891646,0.765402057183675,0.7295055841014676,0.9065889895297141,0.08130012249443702,Central and Eastern Europe
224,Czech Republic,6.852,2019,0.7824696097248881,0.8845829823083402,0.8063102541630149,0.7242472266244058,0.0794701986754967,0.0812720848056537,Central and Eastern Europe
225,Czech Republic,6.711,2018,0.5727722772277227,0.8781446540880502,0.8472222222222223,0.7410586552217453,0.07439824945295405,0.10702341137123746,Central and Eastern Europe
226,Czech Republic,6.60900020599365,2017,0.764129985101421,0.850097507421115,0.794576141039467,0.7335433402392969,0.07941483707138769,0.105129901224474,Central and Eastern Europe
227,Czech Republic,6.596,2016,0.7616206627752101,0.8518246201173031,0.8063429723709076,0.6562765355222191,0.07889788404821756,0.12112820387698088,Central and Eastern Europe
228,Czech Republic,6.505,2015,0.7514351579803823,0.844883860950027,0.8240234089246524,0.6922789780956503,0.04805131271402946,0.13426647233251243,Central and Eastern Europe
229,Denmark,7.62,2021,0.8575418994413406,0.9442307692307693,0.8506409130816504,0.9591836734693878,0.11318553092182028,0.38313253012048193,Western Europe
230,Denmark,7.645599842,2020,0.8635186811051854,0.9630852908194677,0.8471551913615896,0.9592793472594566,0.07108887818811271,0.4260925575717627,Western Europe
231,Denmark,7.6,2019,0.855406269993602,0.9570345408593093,0.8729184925503944,0.9381933438985739,0.9050772626931568,0.4452296819787986,Western Europe
232,Denmark,7.555,2018,0.6311881188118812,0.9575471698113207,0.8611111111111112,0.9413447782546495,0.8927789934354484,0.4749163879598662,Western Europe
233,Denmark,7.52199983596802,2017,0.8427211551928595,0.9495606647763695,0.8347255110362377,0.948649420541615,0.8631560380559574,0.42392437489011825,Western Europe
234,Denmark,7.526,2016,0.8430282161292896,0.9835032030153982,0.8393669696681763,0.9485741579394283,0.8798915302547455,0.44126581351941535,Western Europe
235,Denmark,7.527,2015,0.8460361227165005,0.9670041512184303,0.853099244086808,0.9696146208173444,0.8761754633907702,0.4289465748605318,Western Europe
236,Dominican Republic,5.545,2021,0.6318834796488426,0.7499999999999999,0.6189288849868306,0.8129251700680272,0.7374562427071178,0.18674698795180722,Latin America and Caribbean
237,Dominican Republic,5.6891999239999995,2020,0.6398172302793494,0.8170267199226681,0.6181691704517207,0.8119110973794191,0.782532075756348,0.1969007939563953,Latin America and Caribbean
238,Dominican Republic,5.425,2019,0.619961612284069,0.8121314237573714,0.6827344434706398,0.7876386687797149,0.2229580573951435,0.19964664310954064,Latin America and Caribbean
239,Dominican Republic,5.3020000000000005,2018,0.4485148514851485,0.8404088050314462,0.6091269841269842,0.7911301859799713,0.2319474835886214,0.20066889632107024,Latin America and Caribbean
240,Dominican Republic,5.230000019073491,2017,0.5985206819870168,0.8233996723617201,0.6054537651008275,0.8317209813963361,0.24540887933849725,0.2230919831972644,Latin America and Caribbean
241,Dominican Republic,5.155,2016,0.5889725695275625,0.8408633774487434,0.6088429987647672,0.8480575997735635,0.2448882642861384,0.2596772029132254,Latin America and Caribbean
242,Dominican Republic,4.885,2015,0.5682967306164883,0.817623665113921,0.6517922457937089,0.8611231391754886,0.2579043684658731,0.2724531336382369,Latin America and Caribbean
243,Ecuador,5.763999999999999,2021,0.5343176376695926,0.6884615384615383,0.713678665496049,0.7823129251700681,0.8879813302217034,0.19759036144578315,Latin America and Caribbean
244,Ecuador,5.925199986,2020,0.5553438435531479,0.7267766439901208,0.7116574071530852,0.8008918264300317,0.8372852085900004,0.20183169247855615,Latin America and Caribbean
245,Ecuador,6.028,2019,0.5540626999360204,0.73715248525695,0.7607361963190185,0.7892234548335975,0.19205298013245034,0.2226148409893993,Latin America and Caribbean
246,Ecuador,5.973,2018,0.4024752475247525,0.7531446540880502,0.7301587301587301,0.759656652360515,0.26258205689277897,0.19063545150501673,Latin America and Caribbean
247,Ecuador,6.00799989700317,2017,0.5509217986181182,0.7247751427971878,0.7221081769878522,0.6766088255034975,0.30181412417687115,0.17911575478316322,Latin America and Caribbean
248,Ecuador,5.976,2016,0.5553304976031328,0.7265858729273363,0.7243847591296361,0.635968015850552,0.35701985313038137,0.12289712215295652,Latin America and Caribbean
249,Ecuador,5.975,2015,0.5480527699033327,0.6805780017111894,0.7712752987076322,0.7252773505741118,0.3277708322009023,0.1450092978841031,Latin America and Caribbean
250,Egypt,4.283,2021,0.5450917797286514,0.5519230769230768,0.4748024582967514,0.6241496598639459,0.8319719953325553,0.127710843373494,Middle East and North Africa
251,Egypt,4.151400089,2020,0.5695597901335061,0.5272282750330181,0.47833575596639566,0.5390173475335768,0.820951692586335,0.12074340269600256,Middle East and North Africa
252,Egypt,4.166,2019,0.5547024952015354,0.5071609098567819,0.5644171779141104,0.38193343898573695,0.14790286975717443,0.1342756183745583,Middle East and North Africa
253,Egypt,4.419,2018,0.4004950495049505,0.5133647798742138,0.548611111111111,0.4105865522174535,0.23413566739606126,0.15384615384615385,Middle East and North Africa
254,Egypt,4.7350001335144,2017,0.5441845695363061,0.479844703164625,0.5478582677452043,0.40093772086005863,0.24634815345518882,0.15348437559563724,Middle East and North Africa
255,Egypt,4.362,2016,0.5436008863191363,0.4209810185419942,0.550216957527001,0.2569876875176903,0.20571643474990595,0.15500603872101104,Middle East and North Africa
256,Egypt,4.194,2015,0.5595340337463919,0.4809154862629529,0.6019214825652279,0.2581338748450868,0.11458389954883949,0.14186812082223452,Middle East and North Africa
257,El Salvador,6.061,2021,0.48264166001596176,0.5750000000000001,0.629464442493415,0.8605442176870749,0.7071178529754957,0.21445783132530122,Latin America and Caribbean
258,El Salvador,6.34829998,2020,0.4873768967942067,0.6668422212287762,0.6286123520036275,0.7559012380287248,0.7804976666120272,0.2087283782320571,Latin America and Caribbean
259,El Salvador,6.252999999999999,2019,0.47856685860524634,0.6781802864363942,0.6914986853637161,0.6814580031695721,0.163355408388521,0.16431095406360424,Latin America and Caribbean
260,El Salvador,6.167000000000001,2018,0.3613861386138614,0.6753144654088048,0.6339285714285715,0.6237482117310443,0.1794310722100656,0.10869565217391304,Latin America and Caribbean
261,El Salvador,6.002999782562259,2017,0.4957592569710966,0.636504612111509,0.6277233561494244,0.6403826164255486,0.19379593190678238,0.09337824225877642,Latin America and Caribbean
262,El Salvador,6.068,2016,0.4943438844593392,0.6843381843381844,0.6292296160221286,0.5828792810642514,0.21007105955939112,0.10829439679886789,Latin America and Caribbean
263,El Salvador,6.13,2015,0.4838145175350798,0.7012073391006752,0.6606876371616679,0.6024815970615024,0.21336812161403124,0.1343418605819973,Latin America and Caribbean
264,Estonia,6.189,2021,0.7673583399840382,0.9192307692307692,0.713678665496049,0.8962585034013607,0.5192532088681446,0.21927710843373496,Central and Eastern Europe
265,Estonia,6.0218000410000005,2020,0.7759873287078765,0.9210677733462466,0.7153003219001057,0.8318036950916669,0.6215657952962292,0.2196098992708986,Central and Eastern Europe
266,Estonia,5.893,2019,0.761996161228407,0.9191238416175231,0.7659947414548642,0.7844690966719493,0.35540838852097134,0.18197879858657245,Central and Eastern Europe
267,Estonia,5.739,2018,0.5564356435643564,0.911949685534591,0.7311507936507936,0.7553648068669527,0.3807439824945295,0.14381270903010032,Central and Eastern Europe
268,Estonia,5.61100006103516,2017,0.7448591818256123,0.8863969834076963,0.7321473242761581,0.7147264233843026,0.39467122485427025,0.11799754462266387,Central and Eastern Europe
269,Estonia,5.517,2016,0.74350758956795,0.8887564863174618,0.7189476240247469,0.6579217378998019,0.36656044021298073,0.1027558526796062,Central and Eastern Europe
270,Estonia,5.428999999999999,2015,0.733845190202827,0.8619006876445798,0.7545574250182882,0.6702402460693114,0.2751173198528746,0.10906166758807861,Central and Eastern Europe
271,Ethiopia,4.275,2021,0.21129289704708687,0.5788461538461539,0.3695171202809482,0.6292517006802721,0.7922987164527419,0.4457831325301205,Sub-Saharan Africa
272,Ethiopia,4.186200142,2020,0.2050696497167277,0.5427609871669307,0.36929215094168155,0.5951024301056062,0.779734889575351,0.39960091129815406,Sub-Saharan Africa
273,Ethiopia,4.2860000000000005,2019,0.1855406269993602,0.5021061499578768,0.46625766871165647,0.5451664025356576,0.2207505518763797,0.3692579505300353,Sub-Saharan Africa
274,Ethiopia,4.35,2018,0.11485148514851484,0.45440251572327034,0.3878968253968254,0.6108726752503577,0.3194748358862144,0.36789297658862874,Sub-Saharan Africa
275,Ethiopia,4.46000003814697,2017,0.15003824858030054,0.36717553482433074,0.3722090976562911,0.6027801571383347,0.3563492131753961,0.37305811543317435,Sub-Saharan Africa
276,Ethiopia,4.508,2016,0.13780912221260613,0.3205719791085645,0.36505875273176447,0.5728665440135862,0.339858672631183,0.36015176098864227,Sub-Saharan Africa
277,Ethiopia,4.512,2015,0.11328223374510044,0.36767595145292653,0.4297000731528895,0.6487689068729189,0.2726531499701038,0.30563652811981706,Sub-Saharan Africa
278,Finland,7.8420000000000005,2021,0.8260175578611333,0.9442307692307693,0.826057945566286,0.9642857142857145,0.12135355892648776,0.22891566265060243,Western Europe
279,Finland,7.808700085,2020,0.8363437903290738,0.9598025494280534,0.8297363786914729,0.9553513210298762,0.10373007103886248,0.2802151535278904,Western Europe
280,Finland,7.769,2019,0.8278950735764555,0.9688289806234203,0.8641542506573181,0.9445324881141046,0.8675496688741722,0.2703180212014134,Western Europe
281,Finland,7.632000000000001,2018,0.6084158415841584,0.9591194968553456,0.8670634920634922,0.938483547925608,0.8599562363238511,0.3377926421404682,Western Europe
282,Finland,7.468999862670901,2017,0.8192038595131947,0.9403344442977151,0.8522002639198045,0.9358191327655659,0.824047227448435,0.2929125978409976,Western Europe
283,Finland,7.412999999999999,2016,0.8210543760472867,0.9589101296418369,0.8561217918263495,0.933767336541183,0.8116228894914984,0.31098803235290523,Western Europe
284,Finland,7.406000000000001,2015,0.8232866893536783,0.9334775168742279,0.8672128749085589,0.9581323817060605,0.7496149734558171,0.2933985022867769,Western Europe
285,France,6.69,2021,0.811851556264964,0.9211538461538463,0.8962949956101844,0.7482993197278912,0.5705950991831972,0.16987951807228918,Western Europe
286,France,6.663799762999999,2020,0.8252417825651872,0.9257590032892454,0.8957448730558197,0.7414868966208726,0.5736696429658252,0.19762194024898722,Western Europe
287,France,6.5920000000000005,2019,0.817658349328215,0.8719460825610783,0.9158632778264679,0.6909667194928685,0.40397350993377484,0.19611307420494697,Western Europe
288,France,6.489,2018,0.6024752475247525,0.8600628930817609,0.9007936507936507,0.7081545064377682,0.3851203501094092,0.16387959866220736,Western Europe
289,France,6.44199991226196,2017,0.8115396153897931,0.8109792428243876,0.8893866410074822,0.7005368779002794,0.37152603047680804,0.1548337343128665,Western Europe
290,France,6.478,2016,0.8142412580330344,0.8494160201477274,0.884669390512991,0.747275686385508,0.35248708457869,0.1483451464542338,Western Europe
291,France,6.575,2015,0.8152343068945699,0.8876239820008239,0.9224969519629357,0.8213907096889791,0.3740827308800348,0.15494798210785546,Western Europe
292,Gabon,4.852,2021,0.5921787709497206,0.6019230769230769,0.4033011413520631,0.5935374149659863,0.8844807467911316,0.10602409638554217,Sub-Saharan Africa
293,Gabon,4.829299927,2020,0.6429750257555844,0.6308630505185776,0.4066432865336278,0.5329232846287105,0.8953329065444473,0.09128175871108418,Sub-Saharan Africa
294,Gabon,4.7989999999999995,2019,0.6468330134357005,0.628475147430497,0.5004382120946539,0.4675118858954041,0.12141280353200884,0.07597173144876324,Sub-Saharan Africa
295,Gabon,4.758,2018,0.4752475247524753,0.6226415094339623,0.40079365079365076,0.4735336194563663,0.1137855579868709,0.05351170568561873,Sub-Saharan Africa
296,Gabon,4.46500015258789,2017,0.6705287342360744,0.6140179183871629,0.37554654507179897,0.4490655158139185,0.1637852942671638,0.052245168900715754,Sub-Saharan Africa
297,Gabon,4.121,2016,0.6691586719944022,0.6115984652570019,0.3688805836210264,0.42064109821681284,0.18435897943429463,0.07617328079442728,Sub-Saharan Africa
298,Gabon,3.8960000000000004,2015,0.6747599460161048,0.6063076338054949,0.42303828334552546,0.4765203888134024,0.20095667771919334,0.085716439664271,Sub-Saharan Africa
299,Gambia,5.051,2021,0.2096967278531523,0.43653846153846143,0.2346619841966635,0.5357142857142859,0.7747957992998832,0.8578313253012047,Sub-Saharan Africa
300,Gambia,4.750599861,2020,0.16723794358034239,0.4436724352464546,0.2433388725833483,0.5819079527545198,0.7034789974593247,0.747594583200235,Sub-Saharan Africa
301,Gambia,4.516,2019,0.1676263595649392,0.4229149115417018,0.37510955302366344,0.6053882725832013,0.3686534216335541,0.4752650176678444,Sub-Saharan Africa
302,Georgia,4.891,2021,0.588587390263368,0.4,0.5556453028972779,0.6819727891156461,0.6686114352392064,0.060240963855421714,Commonwealth of Independent States
303,Georgia,4.672599792,2020,0.5513185535727707,0.3169217047753191,0.5726054496940316,0.7002955278001256,0.6734800963197732,0.0835531511643044,Commonwealth of Independent States
304,Georgia,4.519,2019,0.5374280230326295,0.19292333614153312,0.6590709903593339,0.5483359746434232,0.36203090507726265,0.07597173144876324,Commonwealth of Independent States
305,Georgia,4.34,2018,0.38465346534653466,0.1729559748427673,0.6378968253968255,0.5007153075822603,0.4704595185995623,0.06354515050167224,Commonwealth of Independent States
306,Georgia,4.28599977493286,2017,0.5204987880511722,0.11770035354704922,0.68409919271626,0.44441725980449054,0.5420254481762794,0.06444388039658137,Commonwealth of Independent States
307,Georgia,4.252,2016,0.4723823202656503,0.162677687067931,0.6760523231875336,0.4978240871780357,0.6310247223926683,0.08278537531566042,Commonwealth of Independent States
308,Georgia,4.297,2015,0.4691949554762012,0.19462401368951424,0.7112996830041454,0.605871022650919,0.6945154101212154,0.06969643664874102,Commonwealth of Independent States
309,Germany,7.155,2021,0.8455706304868313,0.8461538461538461,0.8436172080772606,0.8384353741496599,0.44107351225204194,0.3602409638554217,Western Europe
310,Germany,7.075799942000001,2020,0.8552124685905034,0.8502068206997787,0.8401941298982676,0.8139309094204624,0.4197595544537932,0.4423159494699598,Western Europe
311,Germany,6.985,2019,0.8490083173384518,0.8567818028643639,0.8650306748466258,0.7844690966719493,0.5849889624724063,0.46113074204946997,Western Europe
312,Germany,6.965,2018,0.6257425742574257,0.8663522012578615,0.8541666666666666,0.8025751072961372,0.612691466083151,0.4565217391304348,Western Europe
313,Germany,6.9510002136230495,2017,0.846078302586232,0.8828754951002546,0.8414503749849572,0.8475226785740201,0.5960096880635576,0.40123987167517017,Western Europe
314,Germany,6.994,2016,0.846766224120893,0.9277250984568057,0.8603025792079729,0.8694098499858477,0.5651313315255041,0.3714972368276585,Western Europe
315,Germany,6.75,2015,0.8476117292281465,0.9185125328770164,0.8698951475249939,0.9179370791214368,0.3957710496276567,0.3545006784942454,Western Europe
316,Ghana,5.088,2021,0.3880686352753391,0.5076923076923078,0.3198595258999124,0.7227891156462586,0.893815635939323,0.4951807228915662,Sub-Saharan Africa
317,Ghana,5.1479997630000005,2020,0.3747455222122571,0.5136971540779455,0.3194464422224075,0.6884616743012103,0.8938964925964219,0.4585554247716525,Sub-Saharan Africa
318,Ghana,4.996,2019,0.36148432501599487,0.36310025273799484,0.4259421560035057,0.6038034865293186,0.08830022075055188,0.4328621908127208,Sub-Saharan Africa
319,Ghana,4.657,2018,0.2554455445544555,0.41194968553459105,0.33432539682539686,0.6781115879828327,0.06345733041575491,0.35451505016722407,Sub-Saharan Africa
320,Ghana,4.11999988555908,2017,0.34878199186871756,0.37480733090346774,0.31136397549278383,0.6253697890005105,0.05456804880027601,0.3065643222948035,Sub-Saharan Africa
321,Ghana,4.276,2016,0.345418945378435,0.41709345367881956,0.3133584602877986,0.6484043305972262,0.06452762217691652,0.2586646496931842,Sub-Saharan Africa
322,Ghana,4.633,2015,0.3424232053260666,0.42747251006115927,0.39143623506461833,0.6322249264629028,0.07890779293725426,0.29008141930944364,Sub-Saharan Africa
323,Greece,5.723,2021,0.7270550678371912,0.6923076923076922,0.8471290605794553,0.34013605442176886,0.864644107351225,0.0,Western Europe
324,Greece,5.514999866,2020,0.7340975375642753,0.6832218885547418,0.8472508204764768,0.2502867004689452,0.9083874483515368,0.0,Western Europe
325,Greece,5.287000000000001,2019,0.7261676263595649,0.6057287278854253,0.8755477651183173,0.10618066561014264,0.0750551876379691,0.0,Western Europe
326,Greece,5.358,2018,0.5336633663366337,0.6525157232704402,0.8720238095238095,0.15164520743919885,0.0962800875273523,0.0,Western Europe
327,Greece,5.2270002365112305,2017,0.7258375136165046,0.6851089180738186,0.8532968851725362,0.10409874171625592,0.09323508734251189,0.0,Western Europe
328,Greece,5.033,2016,0.7246149974527533,0.6378395280834306,0.8449096802119954,0.02657090291536937,0.08168880267611488,0.0,Western Europe
329,Greece,4.857,2015,0.735343307869638,0.6253604588522357,0.8604047793221165,0.11495677362519224,0.025312097986990627,0.0,Western Europe
330,Guatemala,6.435,2021,0.4824421388667197,0.673076923076923,0.5787532923617207,0.891156462585034,0.8086347724620769,0.3012048192771084,Latin America and Caribbean
331,Guatemala,6.398900032,2020,0.49054950316845347,0.687651020848122,0.58349869754483,0.8844266233262706,0.815515246901848,0.2994165273859825,Latin America and Caribbean
332,Guatemala,6.436,2019,0.48240563019833654,0.7009267059814659,0.6538124452234881,0.8478605388272584,0.17218543046357618,0.30918727915194344,Latin America and Caribbean
333,Guatemala,6.382000000000001,2018,0.349009900990099,0.7044025157232703,0.6031746031746031,0.8283261802575107,0.15536105032822756,0.29933110367892973,Latin America and Caribbean
334,Guatemala,6.4539999961853,2017,0.47286519624517376,0.6988280474978659,0.5689776902327763,0.7978303394091657,0.16631915524830435,0.33826129925903403,Latin America and Caribbean
335,Guatemala,6.324,2016,0.47030769514058957,0.7362625289454557,0.5705191144332181,0.8147997452589866,0.17222541121513824,0.3514413634090105,Latin America and Caribbean
336,Guatemala,6.122999999999999,2015,0.4715389930324614,0.7158554361948223,0.628383321141185,0.8620339539814552,0.1716221847765034,0.3453912650148264,Latin America and Caribbean
337,Guinea,4.984,2021,0.24002394253790893,0.3384615384615385,0.22932396839332747,0.5357142857142859,0.7981330221703615,0.4614457831325301,Sub-Saharan Africa
338,Guinea,4.949299812,2020,0.25379956850018925,0.3338001206814015,0.2244431058523384,0.5364113040258772,0.7895489301375808,0.4378463081499025,Sub-Saharan Africa
339,Guinea,4.534,2019,0.21369161868202174,0.33024431339511373,0.32865907099035935,0.526148969889065,0.18984547461368653,0.36572438162544163,Sub-Saharan Africa
340,Guinea,3.964,2018,0.13267326732673265,0.330188679245283,0.20932539682539686,0.5278969957081544,0.20568927789934352,0.3093645484949833,Sub-Saharan Africa
341,Guinea,3.50699996948242,2017,0.09266522011760805,0.3048822888247974,0.20445570730501436,0.5068138194732513,0.2389312031694802,0.31598012256688335,Sub-Saharan Africa
342,Guinea,3.6069999999999998,2016,0.09565372174243958,0.26274867738282376,0.1987879939610849,0.47114704217379,0.2359414896775598,0.3649339400519696,Sub-Saharan Africa
343,Guinea,3.656,2015,0.10258877315786413,0.25731216528820866,0.2341770299926847,0.5632866976244157,0.21994528093348556,0.36006684424787655,Sub-Saharan Africa
344,Haiti,3.615,2021,0.16799680766161207,0.14807692307692333,0.2536259877085163,0.358843537414966,0.7456242707117852,0.8554216867469879,Latin America and Caribbean
345,Haiti,3.720799923,2020,0.18529240909597333,0.24619975058302213,0.2637065598619093,0.24420129382730527,0.6962731810765613,0.8141425848282973,Latin America and Caribbean
346,Haiti,3.597,2019,0.17722328854766473,0.21145745577085084,0.39351446099912357,0.04120443740095087,0.24282560706401768,0.7402826855123674,Latin America and Caribbean
347,Haiti,3.582,2018,0.11831683168316831,0.26886792452830194,0.2867063492063492,0.0,0.2275711159737418,0.6555183946488294,Latin America and Caribbean
348,Haiti,3.6029999256133998,2017,0.1678386746065017,0.17694816297707616,0.2920730397840181,0.0,0.21509901997383227,0.5837230402071946,Latin America and Caribbean
349,Haiti,4.0280000000000005,2016,0.1673571853843274,0.24982674982674982,0.2902691117938323,0.13713557882819133,0.2865343124641238,0.5850605702016567,Latin America and Caribbean
350,Haiti,4.518,2015,0.16235850214062936,0.47776246157746316,0.3789027066569129,0.36469920714317705,0.3111920421807904,0.5803261798261045,Latin America and Caribbean
